,,Committed,Scenario A1B,Scenario A2,Scenario B1
2064,7,302.58,307.92,302.98,306.14
2065,7,297.43,307.11,305.26,304.79
2066,7,301.51,305.93,299.58,302.97
2067,7,301.03,308.69,307.46,302.70
2068,7,304.08,306.96,307.83,305.46
2069,7,307.38,308.87,306.86,306.07
2070,7,305.58,299.03,308.08,306.54
2071,7,302.05,304.16,307.67,306.67
2072,7,303.66,306.28,309.64,307.24
2073,7,301.33,301.13,305.42,303.41
2074,7,302.86,305.67,307.71,306.02
2075,7,301.10,302.39,307.41,305.77
2076,7,298.43,303.88,300.41,308.03
2077,7,302.56,302.55,307.97,298.79
2078,7,305.45,306.69,303.74,307.77
2079,7,303.29,304.14,303.92,305.59
2080,7,300.34,305.04,308.18,309.17
2081,7,302.38,305.50,306.82,304.64
2082,7,302.29,305.27,308.66,305.78
2083,7,305.58,304.51,309.92,307.17
2084,7,305.57,307.27,310.52,303.52
2085,7,298.63,309.70,309.80,308.93
2086,7,300.95,304.39,304.11,303.52
2087,7,301.22,309.04,308.59,306.97
2088,7,305.33,307.37,308.02,300.77
2089,7,304.89,304.74,305.86,307.67
2090,7,302.14,306.97,309.84,304.33
2091,7,307.09,306.84,302.94,306.51
2092,7,304.34,303.61,307.33,298.82
2093,7,302.34,309.51,310.96,304.76
2094,7,305.82,305.05,304.16,303.00
2095,7,299.75,309.29,307.88,307.39
2096,7,305.47,309.01,307.42,307.47
2097,7,302.90,307.95,307.30,302.88
2098,7,300.72,310.29,307.82,302.86
2099,7,298.02,306.16,306.31,304.14
2100,7,297.48,308.16,307.68,307.24
2001,8,305.23,303.10,302.15,304.60
2002,8,303.02,300.74,305.97,302.45
2003,8,300.44,306.05,305.44,303.73
2004,8,305.22,303.03,302.98,300.59
2005,8,304.10,302.96,304.27,300.31
2006,8,306.15,305.81,302.11,301.15
2007,8,304.08,302.93,305.53,304.67
2008,8,303.29,304.56,301.36,301.26
2009,8,302.89,304.27,303.02,304.74
2010,8,305.98,305.82,305.09,301.06
2011,8,301.79,303.71,302.96,303.44
2012,8,303.39,304.93,304.66,303.95
2013,8,298.60,303.66,303.01,307.03
2014,8,297.42,303.99,302.90,304.35
2015,8,304.59,302.11,305.06,302.74
2016,8,304.41,305.28,306.37,305.48
2017,8,305.53,303.14,302.53,302.77
2018,8,305.66,302.91,301.68,300.69
2019,8,300.18,304.70,304.33,303.73
2020,8,305.09,300.81,303.95,302.69
2021,8,306.78,301.41,304.11,303.98
2022,8,301.69,299.05,303.69,303.01
2023,8,302.81,303.11,306.16,305.29
2024,8,305.55,304.31,302.56,306.34
2025,8,306.52,304.40,304.09,303.19
2026,8,305.93,303.74,306.44,304.28
2027,8,303.71,306.55,301.93,302.03
2028,8,304.13,303.68,303.70,300.22
2029,8,303.76,305.88,303.32,302.73
2030,8,304.75,298.80,302.40,305.86
2031,8,303.67,304.49,302.50,299.01
2032,8,306.20,300.57,304.39,302.91
2033,8,305.53,305.83,305.72,303.09
2034,8,305.05,301.31,305.28,305.66
2035,8,303.92,301.47,306.59,307.21
2036,8,302.29,302.71,300.70,306.00
2037,8,305.70,302.60,304.90,304.68
2038,8,300.32,304.09,305.84,303.10
2039,8,299.02,301.93,307.25,302.69
2040,8,300.35,306.42,303.75,306.08
2041,8,304.40,302.83,305.01,307.42
2042,8,301.16,303.73,301.32,303.74
2043,8,306.73,303.72,304.88,302.30
2044,8,303.89,306.08,303.74,305.07
2045,8,305.32,305.47,306.53,307.15
2046,8,302.23,304.10,307.88,305.56
2047,8,300.42,305.25,308.43,303.14
2048,8,303.48,304.19,302.61,305.32
2049,8,302.46,304.97,305.27,303.61
2050,8,305.80,302.55,304.53,304.64
2051,8,301.57,301.81,306.58,305.80
2052,8,304.90,304.75,306.83,305.96
2053,8,303.65,303.94,303.16,306.20
2054,8,301.67,304.38,306.04,300.82
2055,8,306.35,302.64,307.84,301.67
2056,8,306.21,305.87,300.17,306.43
2057,8,304.88,307.46,307.23,306.03
2058,8,303.86,306.70,303.54,304.44
2059,8,305.99,305.73,305.44,307.68
2060,8,301.10,300.81,305.09,303.68
2061,8,302.51,300.10,308.25,297.49
2062,8,304.21,306.05,307.36,306.32
2063,8,300.27,307.82,307.50,304.65
2064,8,304.51,308.57,303.50,303.56
2065,8,300.32,308.35,305.48,304.82
2066,8,305.22,308.23,304.04,306.98
2067,8,303.02,306.49,305.73,303.28
2068,8,304.06,306.22,306.84,304.80
2069,8,300.47,306.42,307.51,303.97
2070,8,305.36,301.83,307.35,307.13
2071,8,305.15,305.70,309.18,305.10
2072,8,305.07,304.34,306.47,303.23
2073,8,302.26,303.96,307.00,302.46
2074,8,306.22,308.59,307.63,303.80
2075,8,303.85,306.58,306.67,305.93
2076,8,300.17,303.55,307.41,306.09
2077,8,301.26,305.78,304.50,304.28
2078,8,306.07,304.84,309.24,307.24
2079,8,304.10,305.32,305.30,305.93
2080,8,302.01,307.89,305.71,306.28
2081,8,304.03,304.36,307.89,305.37
2082,8,302.83,305.46,310.15,305.80
2083,8,303.48,306.50,307.77,304.10
2084,8,304.65,309.01,310.06,305.69
2085,8,300.44,308.14,306.97,306.75
2086,8,300.94,306.89,308.78,302.11
2087,8,304.72,309.41,309.54,306.52
2088,8,305.98,306.56,309.02,306.39
2089,8,304.93,306.19,306.67,307.28
2090,8,303.52,307.85,308.96,300.68
2091,8,305.44,308.98,304.12,303.35
2092,8,304.10,303.90,307.38,301.83
2093,8,304.79,309.71,308.12,304.05
2094,8,302.25,307.88,310.13,303.23
2095,8,302.38,307.74,308.64,304.53
2096,8,304.49,307.85,307.80,305.97
2097,8,300.44,305.53,308.42,300.44
2098,8,299.28,309.51,308.30,303.33
2099,8,305.37,307.35,307.62,305.60
2100,8,304.19,306.09,306.21,306.83
2001,9,299.77,299.84,295.46,299.25
2002,9,296.86,297.47,298.46,296.51
2003,9,297.19,298.48,299.24,293.15
2004,9,297.82,297.62,295.98,293.63
2005,9,300.30,297.60,297.08,296.81
2006,9,298.12,299.39,299.46,296.28
2007,9,297.51,296.36,297.53,300.65
2008,9,293.51,296.56,297.69,296.08
2009,9,298.38,297.36,296.29,297.24
2010,9,297.33,298.13,297.51,295.97
2011,9,292.09,298.09,296.55,299.20
2012,9,298.41,300.00,297.33,295.85
2013,9,291.58,295.11,294.58,300.81
2014,9,295.27,294.01,295.64,293.84
2015,9,298.73,294.73,297.07,295.58
2016,9,300.46,297.14,299.97,297.18
2017,9,294.71,297.02,300.87,296.11
2018,9,299.33,296.95,300.06,297.05
2019,9,298.64,294.78,295.63,301.37
2020,9,301.52,297.90,294.64,294.54
2021,9,300.28,298.88,296.23,296.59
2022,9,293.10,294.51,299.18,292.91
2023,9,293.98,297.28,295.95,297.82
2024,9,296.26,294.82,297.48,298.19
2025,9,296.85,297.58,297.67,298.28
2026,9,295.33,300.74,298.01,298.81
2027,9,300.94,298.31,295.36,297.79
2028,9,294.99,298.75,296.89,297.02
2029,9,295.64,298.35,299.59,298.49
2030,9,298.07,294.31,296.84,295.40
2031,9,299.73,299.27,296.48,294.28
2032,9,297.85,299.70,299.90,295.31
2033,9,299.69,299.80,297.70,294.72
2034,9,295.33,293.21,300.08,300.28
2035,9,295.59,294.98,300.10,298.54
2036,9,300.85,298.98,298.65,299.65
2037,9,296.63,301.19,295.41,298.06
2038,9,293.89,299.03,300.06,300.98
2039,9,296.06,299.37,299.53,297.84
2040,9,297.60,296.89,299.69,297.18
2041,9,298.80,292.44,298.66,299.18
2042,9,292.71,295.46,296.59,298.71
2043,9,298.64,299.59,300.41,295.88
2044,9,297.75,299.99,297.59,301.10
2045,9,299.40,297.27,298.42,303.03
2046,9,297.15,297.10,296.17,300.64
2047,9,295.38,303.80,299.11,299.61
2048,9,298.42,300.07,296.81,299.10
2049,9,297.41,300.58,295.80,300.57
2050,9,298.04,300.46,298.96,296.31
2051,9,298.52,297.27,295.49,300.15
2052,9,294.55,300.41,300.74,297.28
2053,9,294.21,299.46,298.54,298.79
2054,9,296.87,300.36,299.30,294.17
2055,9,298.87,301.01,296.55,294.63
2056,9,299.31,297.27,299.97,299.61
2057,9,293.37,300.14,302.99,300.02
2058,9,297.27,301.66,295.47,295.46
2059,9,296.87,296.37,297.08,300.36
2060,9,300.61,294.93,297.69,299.74
2061,9,297.45,294.03,298.14,296.82
2062,9,296.45,298.48,292.70,301.14
2063,9,294.85,296.64,297.89,299.02
2064,9,297.13,301.34,296.90,294.63
2065,9,299.37,301.51,300.94,297.95
2066,9,297.24,302.76,298.37,298.20
2067,9,299.40,299.90,301.38,298.50
2068,9,296.98,300.53,299.66,297.60
2069,9,295.85,301.61,295.35,293.30
2070,9,297.66,295.92,301.39,295.45
2071,9,300.67,299.65,297.71,301.42
2072,9,292.84,294.41,301.36,299.02
2073,9,295.49,296.57,302.45,297.66
2074,9,295.59,300.22,300.42,295.88
2075,9,295.79,301.12,302.47,297.59
2076,9,296.26,301.35,303.78,298.58
2077,9,300.49,300.33,298.62,299.31
2078,9,297.49,300.47,302.36,300.33
2079,9,300.13,301.57,302.07,297.15
2080,9,296.46,298.02,302.95,300.02
2081,9,295.04,296.71,299.03,301.05
2082,9,296.65,305.37,302.35,296.26
2083,9,297.71,297.70,299.65,298.21
2084,9,298.03,294.20,302.19,299.74
2085,9,294.43,297.74,304.97,295.97
2086,9,299.32,301.60,301.95,298.03
2087,9,299.69,301.51,304.70,296.82
2088,9,300.36,295.94,307.22,302.47
2089,9,293.33,302.36,303.56,298.24
2090,9,297.48,298.97,302.38,298.43
2091,9,298.80,297.97,302.64,303.07
2092,9,297.00,301.36,300.81,295.55
2093,9,297.55,301.72,304.91,300.92
2094,9,296.75,301.56,300.54,302.38
2095,9,297.93,304.13,300.79,302.09
2096,9,294.36,301.31,302.50,302.68
2097,9,296.54,300.33,305.15,302.03
2098,9,298.79,300.86,301.62,296.71
2099,9,293.06,302.50,302.78,297.79
2100,9,298.86,298.13,300.27,301.81
2001,10,289.62,291.60,289.64,293.31
2002,10,290.39,286.20,290.12,283.72
2003,10,287.86,292.85,288.59,285.15
2004,10,290.05,284.68,291.16,288.26
2005,10,289.34,290.34,289.06,284.74
2006,10,290.08,290.60,291.63,287.93
2007,10,290.41,291.13,290.88,290.82
2008,10,291.57,291.93,290.28,293.54
2009,10,286.00,289.62,286.95,289.10
2010,10,291.69,287.30,288.09,288.17
2011,10,285.04,290.22,292.02,287.65
2012,10,289.25,292.28,290.79,292.29
2013,10,286.38,288.44,291.31,290.29
2014,10,292.93,288.85,283.18,288.18
2015,10,288.16,286.14,287.09,291.24
2016,10,291.63,290.05,289.78,288.89
2017,10,288.82,290.72,288.26,289.54
2018,10,286.11,291.63,288.43,287.62
2019,10,287.09,288.52,287.02,288.47
2020,10,289.20,287.27,286.09,286.51
2021,10,289.75,285.84,289.34,287.47
2022,10,287.46,290.01,291.58,287.48
2023,10,287.88,289.60,291.87,289.70
2024,10,290.54,289.32,289.25,283.55
2025,10,290.55,292.16,286.15,286.88
2026,10,289.48,291.76,289.57,289.14
2027,10,289.98,289.01,290.18,292.75
2028,10,288.94,288.17,291.83,290.31
2029,10,286.95,295.00,290.26,289.67
2030,10,288.56,288.58,289.38,286.89
2031,10,288.94,289.82,289.69,291.95
2032,10,291.34,292.64,288.11,287.88
2033,10,288.97,292.74,291.12,291.24
2034,10,287.29,288.64,293.02,290.48
2035,10,289.53,292.21,291.01,284.54
2036,10,292.70,289.29,286.84,290.15
2037,10,289.20,288.75,289.87,287.92
2038,10,292.08,287.88,292.37,292.99
2039,10,290.48,288.90,293.94,286.55
2040,10,290.73,292.58,290.65,288.91
2041,10,287.29,288.50,291.96,293.69
2042,10,287.85,287.05,290.06,288.66
2043,10,290.96,292.79,290.75,291.18
2044,10,288.25,289.73,291.52,292.29
2045,10,292.03,294.85,292.63,287.63
2046,10,289.30,289.98,290.68,290.84
2047,10,289.42,293.04,285.75,291.39
2048,10,291.65,293.59,292.98,290.94
2049,10,291.80,286.49,289.38,293.30
2050,10,288.73,291.39,291.66,286.47
2051,10,291.76,287.62,290.63,293.88
2052,10,289.80,289.29,294.12,291.34
2053,10,288.61,294.00,291.80,292.94
2054,10,289.39,292.59,295.40,287.09
2055,10,290.41,291.13,294.81,290.14
2056,10,289.61,293.35,292.48,289.03
2057,10,285.92,290.77,291.51,290.19
2058,10,290.86,290.10,289.23,289.23
2059,10,291.23,293.68,289.49,285.91
2060,10,290.23,291.83,287.41,293.37
2061,10,289.70,291.25,292.74,290.83
2062,10,288.20,294.60,290.07,286.95
2063,10,290.90,289.57,291.45,291.79
2064,10,287.82,289.65,294.58,294.14
2065,10,293.47,293.45,292.10,293.33
2066,10,288.99,293.66,296.76,291.70
2067,10,288.19,290.98,292.55,290.25
2068,10,290.83,291.57,293.33,295.86
2069,10,290.05,283.54,292.11,290.76
2070,10,285.99,291.79,292.14,292.43
2071,10,290.78,291.14,289.26,287.45
2072,10,289.97,290.70,292.54,292.30
2073,10,291.58,290.68,290.62,290.68
2074,10,287.15,293.52,294.31,292.25
2075,10,286.54,290.33,294.38,288.95
2076,10,292.35,290.40,295.16,290.50
2077,10,291.62,294.61,292.39,293.86
2078,10,293.47,290.42,295.15,288.41
2079,10,291.41,288.91,292.90,289.48
2080,10,288.64,292.32,294.12,286.14
2081,10,291.06,294.06,296.30,292.64
2082,10,292.65,294.35,291.41,289.80
2083,10,290.38,292.16,295.72,289.52
2084,10,288.39,288.86,295.65,290.48
2085,10,289.73,288.39,294.37,287.05
2086,10,290.77,294.26,297.33,291.32
2087,10,293.39,287.84,294.41,293.08
2088,10,293.21,293.76,293.49,295.13
2089,10,288.80,296.62,295.18,289.74
2090,10,287.65,292.86,292.61,293.16
2091,10,286.46,291.56,290.47,291.73
2092,10,292.08,291.53,295.00,287.13
2093,10,288.54,292.15,291.94,292.66
2094,10,290.00,293.44,290.11,292.18
2095,10,292.69,291.27,293.07,294.95
2096,10,289.47,293.36,293.66,290.29
2097,10,292.05,293.70,291.14,292.35
2098,10,290.93,291.50,293.01,290.73
2099,10,288.37,293.30,291.98,292.64
2100,10,290.13,289.88,290.94,294.13
2001,11,282.07,281.09,279.81,278.82
2002,11,280.96,279.69,281.96,282.23
2003,11,280.96,281.09,281.20,281.93
2004,11,281.69,279.66,283.06,281.25
2005,11,282.78,282.58,281.90,280.33
2006,11,277.07,279.25,279.31,280.51
2007,11,280.35,281.82,282.75,279.78
2008,11,282.34,284.19,280.83,280.60
2009,11,280.43,281.45,279.70,278.44
2010,11,283.95,281.88,281.61,281.00
2011,11,281.07,286.38,281.08,281.68
2012,11,281.79,280.03,279.61,282.47
2013,11,278.68,282.47,281.50,280.49
2014,11,279.10,279.61,277.82,278.82
2015,11,283.31,278.45,280.31,278.47
2016,11,280.63,277.55,283.02,280.53
2017,11,281.00,279.64,281.01,280.92
2018,11,280.79,282.28,281.21,280.27
2019,11,280.12,281.50,281.68,279.75
2020,11,281.60,280.62,283.48,279.43
2021,11,279.48,282.06,279.61,280.62
2022,11,279.49,284.28,282.70,279.14
2023,11,284.31,281.29,283.10,282.96
2024,11,281.27,282.46,284.35,282.77
2025,11,281.29,281.41,279.47,279.72
2026,11,280.87,286.12,284.68,283.48
2027,11,281.82,281.91,282.33,280.65
2028,11,282.52,281.41,283.57,283.30
2029,11,281.29,283.84,280.80,281.03
2030,11,279.97,281.04,279.72,280.70
2031,11,282.03,284.11,281.62,283.74
2032,11,283.51,284.70,281.20,283.55
2033,11,283.23,281.55,284.15,277.60
2034,11,280.68,279.36,281.59,283.62
2035,11,282.36,279.48,284.61,282.46
2036,11,279.83,279.99,280.17,284.28
2037,11,283.40,285.88,281.33,280.77
2038,11,280.60,279.60,286.80,282.62
2039,11,282.65,280.82,279.70,281.53
2040,11,281.79,279.97,280.12,281.32
2041,11,279.60,279.80,283.58,281.08
2042,11,279.46,280.39,284.22,278.74
2043,11,285.88,280.92,283.02,279.51
2044,11,281.32,284.95,280.08,283.34
2045,11,284.40,281.48,284.33,282.90
2046,11,277.26,286.53,281.82,283.48
2047,11,281.64,281.61,281.17,284.93
2048,11,280.44,283.27,282.50,279.81
2049,11,279.05,282.04,282.81,279.33
2050,11,282.80,283.81,281.51,282.05
2051,11,282.15,283.84,285.41,281.02
2052,11,280.73,282.72,285.15,282.58
2053,11,279.12,283.17,284.84,283.07
2054,11,281.19,281.25,281.05,280.09
2055,11,280.27,281.63,278.57,283.89
2056,11,282.75,285.77,283.16,281.91
2057,11,281.81,282.61,282.73,281.47
2058,11,280.54,283.27,283.15,281.35
2059,11,281.99,279.16,279.89,281.10
2060,11,284.92,280.11,284.31,280.31
2061,11,281.98,281.96,281.15,284.46
2062,11,279.23,282.57,281.27,281.37
2063,11,283.56,285.35,281.73,285.26
2064,11,283.05,284.04,280.88,280.34
2065,11,281.04,280.40,281.44,283.31
2066,11,278.82,282.87,284.60,284.33
2067,11,279.82,284.56,283.25,280.20
2068,11,283.59,282.14,283.86,280.84
2069,11,281.94,282.50,283.27,281.35
2070,11,278.18,278.49,285.24,283.89
2071,11,281.94,280.69,280.65,280.95
2072,11,278.14,280.25,279.69,280.57
2073,11,278.00,282.21,283.07,284.31
2074,11,281.10,286.38,281.29,283.03
2075,11,281.41,281.74,284.65,280.30
2076,11,284.36,280.75,286.04,283.21
2077,11,281.16,283.43,283.48,287.00
2078,11,281.49,284.80,282.43,285.32
2079,11,277.91,281.52,283.76,285.24
2080,11,281.68,283.43,282.30,280.89
2081,11,280.54,283.70,281.45,282.16
2082,11,281.61,280.03,282.12,282.42
2083,11,282.86,284.32,285.16,280.94
2084,11,279.98,284.71,282.22,277.26
2085,11,280.85,282.68,285.04,283.58
2086,11,283.27,284.90,284.30,279.64
2087,11,281.39,282.89,284.75,280.18
2088,11,283.72,286.52,287.03,282.12
2089,11,279.55,282.03,281.51,281.45
2090,11,278.96,284.52,286.19,281.66
2091,11,280.02,284.19,283.41,284.46
2092,11,281.60,286.33,284.58,282.82
2093,11,280.61,284.57,280.81,280.76
2094,11,281.37,282.53,284.59,282.63
2095,11,281.28,281.81,285.33,283.26
2096,11,284.31,283.20,285.70,280.36
2097,11,278.85,284.95,280.60,279.86
2098,11,283.74,282.95,283.21,281.52
2099,11,278.83,284.63,285.52,287.65
2100,11,282.36,284.32,283.58,281.65
2001,12,274.55,274.91,274.67,272.40
2002,12,277.68,275.71,275.24,274.47
2003,12,275.20,277.61,276.20,273.55
2004,12,275.95,278.04,274.60,276.77
2005,12,275.82,277.11,273.97,275.71
2006,12,276.03,276.36,279.72,271.83
2007,12,276.99,275.63,275.82,275.62
2008,12,276.60,278.40,275.97,274.90
2009,12,272.30,276.56,276.65,273.22
2010,12,276.15,277.94,274.26,275.88
2011,12,272.54,275.93,274.95,278.68
2012,12,273.25,278.09,274.58,276.27
2013,12,276.41,275.57,274.44,274.70
2014,12,275.72,276.27,274.87,275.21
2015,12,277.62,275.44,276.10,276.52
2016,12,275.64,274.51,274.34,276.33
2017,12,275.30,277.78,277.97,276.41
2018,12,272.72,276.44,277.84,276.66
2019,12,275.67,273.97,275.36,276.67
2020,12,276.72,276.65,275.57,276.92
2021,12,273.68,277.90,275.83,274.79
2022,12,274.06,277.72,272.13,273.21
2023,12,276.99,274.03,276.14,276.47
2024,12,274.33,277.09,276.62,277.70
2025,12,273.26,279.51,273.21,275.89
2026,12,274.34,278.80,275.76,274.73
2027,12,276.63,274.17,275.72,276.18
2028,12,274.71,273.77,275.89,276.01
2029,12,273.02,276.70,277.86,274.58
2030,12,275.62,278.24,275.74,275.95
2031,12,274.72,274.14,273.77,274.35
2032,12,276.53,278.27,277.21,274.83
2033,12,273.98,279.07,275.20,276.62
2034,12,275.48,277.13,276.85,275.54
2035,12,277.34,276.51,273.72,276.85
2036,12,276.00,274.28,275.03,276.70
2037,12,275.20,276.69,277.50,278.16
2038,12,274.85,272.76,274.86,272.54
2039,12,274.94,275.93,276.99,276.50
2040,12,273.62,277.64,279.67,276.18
2041,12,275.19,278.09,277.89,276.34
2042,12,276.94,276.26,278.54,276.38
2043,12,276.52,274.95,274.63,277.95
2044,12,276.75,277.36,277.33,277.54
2045,12,277.00,275.79,277.26,276.77
2046,12,276.84,274.32,274.72,278.05
2047,12,275.69,277.02,276.51,276.04
2048,12,276.90,273.81,277.39,276.45
2049,12,275.29,275.61,277.54,276.93
2050,12,276.16,279.28,276.98,278.56
2051,12,278.89,279.71,277.84,276.49
2052,12,275.50,276.90,275.24,275.75
2053,12,276.66,277.73,279.27,276.47
2054,12,275.52,276.40,273.45,275.76
2055,12,278.41,279.61,277.22,275.63
2056,12,275.88,277.02,275.95,275.43
2057,12,279.37,276.12,276.67,276.31
2058,12,274.24,280.03,276.75,277.31
2059,12,274.92,274.00,278.30,278.05
2060,12,274.21,275.87,277.93,277.86
2061,12,276.09,277.66,279.55,277.21
2062,12,276.33,274.87,276.36,275.42
2063,12,275.47,275.85,275.98,275.91
2064,12,277.21,274.71,275.36,273.73
2065,12,273.96,276.72,275.70,277.78
2066,12,276.08,277.35,278.32,280.08
2067,12,274.35,277.80,276.11,279.36
2068,12,273.63,272.32,278.53,273.37
2069,12,273.67,276.88,277.19,276.60
2070,12,275.39,275.48,277.03,273.94
2071,12,273.78,277.56,278.39,276.52
2072,12,274.70,277.35,280.42,277.83
2073,12,277.36,275.61,276.79,278.01
2074,12,276.56,275.64,276.30,276.69
2075,12,272.99,274.61,277.53,276.86
2076,12,274.97,277.85,280.38,276.05
2077,12,274.47,275.91,276.50,276.90
2078,12,275.98,280.20,277.76,278.44
2079,12,274.02,278.40,280.26,279.58
2080,12,274.06,278.25,278.32,272.97
2081,12,276.00,276.84,278.10,275.43
2082,12,275.17,276.07,278.26,272.74
2083,12,277.30,277.43,282.08,276.65
2084,12,276.42,278.39,275.36,277.48
2085,12,276.78,277.32,276.14,274.05
2086,12,273.00,279.66,279.14,277.06
2087,12,278.29,277.17,282.40,276.98
2088,12,273.19,278.57,279.14,277.43
2089,12,275.98,279.21,277.38,276.50
2090,12,275.25,279.83,278.05,278.00
2091,12,275.83,276.80,278.82,278.07
2092,12,275.07,282.10,275.13,277.10
2093,12,275.42,276.39,277.11,277.86
2094,12,276.48,274.71,280.20,276.49
2095,12,276.11,274.53,282.73,276.44
2096,12,277.34,280.28,280.73,278.55
2097,12,276.76,272.27,279.09,274.17
2098,12,278.66,281.08,278.35,278.19
2099,12,275.80,278.15,278.92,276.32
2100,12,274.66,278.81,276.38,275.86
